t,x,cp,cn,phi
0.2,0.33,1.1071289021296016,0.849223773834868,-0.160085025925251
0.2,0.34,1.0981571047266525,0.8560442981747916,-0.1505360608901631
0.2,0.35000000000000003,1.0893145972355933,0.8628806006127065,-0.1410113066719567
0.2,0.36,1.0805963553898497,0.8697349192509062,-0.131509195417016
0.2,0.37,1.0719974672392047,0.8766095701675306,-0.12202816989697612
0.2,0.38,1.0635131306037993,0.8835069477825293,-0.11256668278590298
0.2,0.39,1.0551386506819391,0.8904295252453307,-0.10312319594061276
0.2,0.4,1.0468694378036283,0.8973798548467573,-0.09369617968385749
0.2,0.41000000000000003,1.0387010053221024,0.904360568457825,-0.08428411209010878
0.2,0.42,1.0306289676360043,0.9113743779981696,-0.07488547827368597
0.2,0.43,1.0226490383351712,0.9184240759369484,-0.0654987696789841
0.2,0.44,1.0147570284633214,0.9255125358291814,-0.05612248337256476
0.2,0.45,1.0069488448912254,0.9326427128906132,-0.046755121336884864
0.2,0.46,0.999220488794237,0.9398176446143088,-0.03739518976544065
0.2,0.47000000000000003,0.9915680542283302,0.9470404514323236,-0.028041198359116087
0.2,0.48,0.9839877267990387,0.9543143374259331,-0.0186916596235229
0.2,0.49,0.9764757824179493,0.9616425910880514,-0.009345088167132781
0.2,0.5,0.9690285861416243,0.9690285861416246,1.8041124150158794e-15
0.2,0.51,0.9616425910880512,0.9764757824179497,0.009345088167136556
0.2,0.52,0.9543143374259327,0.983987726799039,0.018691659623526452
0.2,0.53,0.9470404514323232,0.9915680542283306,0.028041198359119723
0.2,0.54,0.9398176446143083,0.9992204887942376,0.03739518976544445
0.2,0.55,0.9326427128906127,1.006948844891226,0.0467551213368885
0.2,0.56,0.925512535829181,1.014757028463322,0.056122483372568366
0.2,0.5700000000000001,0.9184240759369479,1.0226490383351716,0.06549876967898785
0.2,0.58,0.911374377998169,1.030628967636005,0.0748854782736896
0.2,0.59,0.9043605684578245,1.038701005322103,0.0842841120901123
0.2,0.6,0.897379854846757,1.0468694378036292,0.0936961796838611
0.2,0.61,0.8904295252453304,1.0551386506819398,0.10312319594061636
0.2,0.62,0.8835069477825289,1.0635131306037995,0.11256668278590656
0.2,0.63,0.8766095701675302,1.071997467239205,0.1220281698969796
0.2,0.64,0.8697349192509058,1.0805963553898497,0.13150919541701941
0.2,0.65,0.8628806006127062,1.0893145972355933,0.14101130667196024
0.2,0.66,0.8560442981747912,1.0981571047266525,0.15053606089016644
0.2,0.67,0.8492237738348676,1.1071289021296016,0.16008502592525442
0.2,0.68,0.84241686711978,1.1162351287356627,0.16965978098234835
0.2,0.6900000000000001,0.8356214948556954,1.1254810417401848,0.17926191734807498
0.2,0.7000000000000001,0.8288356508529017,1.1348720193026465,0.1888930391246195
0.2,0.71,0.8220574056030173,1.1444135637969828,0.19855476396817753
0.2,0.72,0.8152849059864853,1.1541113052625287,0.20824872383216148
0.2,0.73,0.8085163749882913,1.1639710050663916,0.2179765657155334
0.2,0.74,0.8017501114199176,1.17399855978862,0.22773995241666004
0.2,0.75,0.7949844896455965,1.184200005342117,0.23754056329310597
0.2,0.76,0.7882179593109998,1.1945815213398705,0.24738009502780425
0.2,0.77,0.78144904507254,1.2051494357227357,0.25726026240206923
0.2,0.78,0.7746763463255283,1.2159102296616948,0.2671827990759389
0.2,0.79,0.7678985369294681,1.2268705427492819,0.2771494583763685
0.2,0.8,0.761114364928824,1.238037178495634,0.28716201409381664
0.2,0.81,0.7543226522676393,1.2494171101454923,0.29722226128780577
0.2,0.8200000000000001,0.7475222944964242,1.2610174868333595,0.3073320171020653
0.2,0.8300000000000001,0.7407122604697741,1.272845640094995,0.31749312158990245
0.2,0.84,0.7338915920332166,1.2849090907544343,0.32770743855048234
0.2,0.85,0.7270594036978218,1.2972155562068235,0.3379768563767369
0.2,0.86,0.720214882301146,1.3097729581185205,0.3483032889156644
0.2,0.87,0.713357286653112,1.3225894305671515,0.358688676341822
0.2,0.88,0.7064859471654621,1.3356733286456606,0.36913498604486267
0.2,0.89,0.6996002654634524,1.3490332375557899,0.3796442135320118
0.2,0.9,0.6926997139784873,1.3626779822179726,0.390218383346433
0.2,0.91,0.6857838355204222,1.37661663742624,0.4008595500024851
0.2,0.92,0.6788522428282963,1.390858538578498,0.411569798938927
0.2,0.93,0.6719046180982823,1.405413293014399,0.4223512474911903
0.2,0.9400000000000001,0.6649407124876768,1.4202907919950545,0.4332060458838991
0.2,0.9500000000000001,0.6579603455937769,1.43550122336098,0.44413637824488555
0.2,0.96,0.6509634049065279,1.4510550849069959,0.4551444636420177
0.2,0.97,0.6439498452338533,1.4669631985152873,0.4662325571442343
0.2,0.98,0.6369196880986114,1.4832367250905134,0.47740295090825474
0.2,0.99,0.6298730211061585,1.4998871803437315,0.488657975292519
0.2,1.0,0.6228099972815295,1.5169264514750065,0.5
